ID,Block,Trial,Task,TargetPosition,DistractorPosition,Accuracy,fix_x,fix_y
801,26,12,1,6,12,1,503,417
801,26,12,1,6,12,1,307,578
801,26,12,1,6,12,1,334,547
801,26,12,1,6,12,1,505,428
801,26,13,1,1,9,1,538,625
801,26,13,1,1,9,1,543,647
801,26,15,1,2,11,1,537,418
801,26,15,1,2,11,1,714,517
801,26,15,1,2,11,1,735,520
801,26,17,1,3,10,1,553,395
801,26,17,1,3,10,1,755,278
801,26,17,1,3,10,1,602,400
801,26,18,1,1,12,1,550,410
801,26,18,1,1,12,1,517,436
801,26,18,1,1,12,1,530,641
801,26,19,1,5,11,1,505,401
801,26,19,1,5,11,1,315,308
801,26,20,1,4,12,1,529,425
801,26,20,1,4,12,1,515,169
801,26,20,1,4,12,1,534,397
801,27,2,1,2,10,1,535,370
801,27,2,1,2,10,1,734,518
801,27,2,1,2,10,1,541,396
801,27,3,1,6,10,1,491,384
801,27,3,1,6,10,1,304,537
801,27,3,1,6,10,1,324,517
801,27,3,1,6,10,1,541,370
801,27,7,1,3,12,1,573,289
801,27,7,1,3,12,1,752,277
801,27,7,1,3,12,1,569,377
801,27,9,1,4,7,1,552,373
801,27,9,1,4,7,1,508,197
801,27,9,1,4,7,1,537,168
801,27,9,1,4,7,1,548,392
801,27,12,1,5,7,1,501,355
801,27,12,1,5,7,1,322,306
801,27,12,1,5,7,1,521,373
801,27,13,1,2,11,1,556,375
801,27,13,1,2,11,1,567,411
801,27,13,1,2,11,1,735,497
801,27,13,1,2,11,1,574,413
801,27,14,1,6,10,1,508,387
801,27,14,1,6,10,1,299,551
801,27,14,1,6,10,1,344,533
801,27,14,1,6,10,1,550,400
801,27,15,1,3,8,1,557,385
801,27,15,1,3,8,1,742,348
801,27,15,1,3,8,1,754,292
801,27,15,1,3,8,1,576,407
801,27,16,1,1,8,1,551,420
801,27,16,1,1,8,1,556,626
801,27,16,1,1,8,1,545,645
801,28,1,2,9,5,1,658,182
801,28,3,2,11,3,1,233,429
801,28,3,2,11,3,1,270,437
801,28,5,2,11,2,1,275,426
801,28,7,2,8,4,1,820,404
801,28,10,2,10,2,1,388,157
801,28,11,2,9,5,1,663,140
801,28,11,2,9,5,1,680,149
801,28,15,2,10,6,1,368,156
801,28,15,2,10,6,1,392,169
801,28,16,2,12,5,1,363,690
801,28,16,2,12,5,1,384,640
801,28,19,2,10,6,1,419,129
801,28,19,2,10,6,1,386,156
801,28,20,2,9,6,1,642,159
801,28,20,2,9,6,1,666,178
801,29,6,2,11,2,1,267,398
801,29,10,2,9,5,1,662,200
801,29,11,2,9,3,1,651,191
801,29,12,2,11,5,1,245,405
801,29,12,2,11,5,1,259,419
801,29,14,2,9,3,1,608,144
801,29,14,2,9,3,1,655,166
801,29,15,2,9,6,1,618,159
801,29,15,2,9,6,1,651,177
801,29,16,2,11,1,1,244,429
801,29,19,2,8,6,1,791,435
801,30,1,1,1,10,1,508,433
801,30,1,1,1,10,1,515,648
801,30,1,1,1,10,1,503,430
801,30,1,1,1,10,1,517,420
801,30,2,1,6,10,1,489,400
801,30,2,1,6,10,1,300,520
801,30,2,1,6,10,1,316,517
801,30,2,1,6,10,1,485,410
801,30,3,1,3,10,1,530,373
801,30,3,1,3,10,1,687,284
801,30,3,1,3,10,1,718,284
801,30,3,1,3,10,1,546,389
801,30,5,1,2,9,1,543,398
801,30,5,1,2,9,1,730,542
801,30,5,1,2,9,1,742,532
801,30,5,1,2,9,1,555,417
801,30,6,1,5,7,1,493,378
801,30,6,1,5,7,1,313,292
801,30,7,1,4,11,1,508,357
801,30,7,1,4,11,1,493,178
801,30,7,1,4,11,1,506,175
801,30,7,1,4,11,1,500,382
801,30,9,1,4,8,1,503,353
801,30,9,1,4,8,1,516,172
801,30,10,1,4,9,1,507,362
801,30,10,1,4,9,1,513,194
801,30,10,1,4,9,1,504,374
801,30,11,1,1,9,1,520,433
801,30,11,1,1,9,1,534,677
801,30,16,1,1,9,1,494,420
801,30,16,1,1,9,1,524,634
801,30,16,1,1,9,1,519,639
801,30,16,1,1,9,1,507,432
801,30,17,1,2,10,1,545,389
801,30,17,1,2,10,1,719,511
801,30,17,1,2,10,1,560,427
801,31,1,1,2,7,1,532,420
801,31,1,1,2,7,1,732,605
801,31,1,1,2,7,1,719,533
801,31,1,1,2,7,1,519,374
801,31,2,1,1,12,1,508,414
801,31,2,1,1,12,1,532,661
801,31,2,1,1,12,1,517,408
801,31,3,1,2,10,1,553,368
801,31,3,1,2,10,1,731,515
801,31,3,1,2,10,1,556,419
801,31,4,1,6,10,1,480,401
801,31,4,1,6,10,1,360,407
801,31,4,1,6,10,1,314,531
801,31,6,1,5,12,1,498,358
801,31,6,1,5,12,1,329,287
801,31,7,1,5,11,1,309,309
801,31,8,1,1,9,1,499,432
801,31,8,1,1,9,1,525,687
801,31,10,1,3,12,1,505,362
801,31,10,1,3,12,1,546,370
801,31,10,1,3,12,1,729,280
801,31,10,1,3,12,1,542,398
801,31,11,1,3,11,1,542,378
801,31,11,1,3,11,1,716,281
801,31,12,1,5,8,1,495,381
801,31,12,1,5,8,1,331,275
801,31,12,1,5,8,1,512,430
801,31,12,1,5,8,1,510,407
801,31,13,1,2,8,1,526,421
801,31,13,1,2,8,1,740,531
801,31,13,1,2,8,1,567,442
801,31,14,1,3,12,1,542,381
801,31,14,1,3,12,1,705,285
801,31,14,1,3,12,1,736,296
801,31,14,1,3,12,1,559,388
801,31,17,1,6,10,1,496,407
801,31,17,1,6,10,1,338,525
801,31,17,1,6,10,1,330,537
801,31,19,1,3,12,0,548,390
801,31,19,1,3,12,0,753,301
801,31,19,1,3,12,0,559,406
801,32,1,2,9,5,1,643,195
801,32,1,2,9,5,1,307,258
801,32,1,2,9,5,1,325,297
801,32,1,2,9,5,1,474,362
801,32,1,2,9,5,1,638,162
801,32,1,2,9,5,1,663,154
801,32,2,2,12,5,1,383,655
801,32,2,2,12,5,1,409,636
801,32,3,2,10,2,1,366,169
801,32,4,2,9,2,1,637,179
801,32,6,2,10,6,1,377,166
801,32,7,2,7,4,1,633,667
801,32,8,2,8,5,1,826,406
801,32,8,2,8,5,1,798,420
801,32,9,2,11,5,1,245,393
801,32,9,2,11,5,1,512,413
801,32,11,2,8,1,1,805,415
801,32,13,2,7,4,0,664,669
801,32,13,2,7,4,0,642,658
801,32,14,2,8,4,1,800,421
801,32,16,2,8,3,1,799,403
801,32,16,2,8,3,1,781,416
801,32,17,2,8,3,1,804,407
801,32,18,2,11,3,1,230,405
801,32,18,2,11,3,1,237,393
801,32,19,2,11,4,1,223,409
802,1,1,1,2,9,0,653,153
802,1,1,1,2,9,0,627,179
802,1,3,1,2,8,1,300,331
802,1,3,1,2,8,1,280,237
802,1,3,1,2,8,1,499,156
802,1,3,1,2,8,1,491,386
802,1,3,1,2,8,1,707,492
802,1,3,1,2,8,1,686,501
802,1,3,1,2,8,1,498,367
802,1,3,1,2,8,1,629,444
802,1,3,1,2,8,1,688,498
802,1,4,1,4,12,1,339,632
802,1,4,1,4,12,1,494,363
802,1,4,1,4,12,1,482,220
802,1,4,1,4,12,1,487,165
802,1,6,1,3,7,1,497,146
802,1,6,1,3,7,1,697,284
802,1,6,1,3,7,1,495,388
802,1,6,1,3,7,1,617,661
802,1,6,1,3,7,1,621,622
802,1,6,1,3,7,1,506,361
802,1,6,1,3,7,1,713,270
802,1,6,1,3,7,1,691,261
802,1,7,1,2,11,1,196,379
802,1,7,1,2,11,1,206,402
802,1,7,1,2,11,1,276,502
802,1,7,1,2,11,1,489,373
802,1,7,1,2,11,1,695,455
802,1,7,1,2,11,1,737,546
802,1,7,1,2,11,1,690,521
802,1,7,1,2,11,1,677,506
802,1,10,1,1,10,1,340,150
802,1,10,1,1,10,1,261,311
802,1,10,1,1,10,1,525,413
802,1,10,1,1,10,1,487,414
802,1,10,1,1,10,1,496,670
802,1,10,1,1,10,1,488,617
802,1,12,1,4,7,1,629,610
802,1,12,1,4,7,1,612,604
802,1,12,1,4,7,1,538,583
802,1,12,1,4,7,1,477,367
802,1,12,1,4,7,1,478,318
802,1,12,1,4,7,1,472,185
802,1,12,1,4,7,1,490,150
802,NA,16,NA,NA,NA,NA,512,384
802,NA,16,NA,NA,NA,NA,534,384
802,NA,16,NA,NA,NA,NA,512,384
802,NA,16,NA,NA,NA,NA,512,384
802,NA,16,NA,NA,NA,NA,512,384
802,1,18,1,5,10,1,464,359
802,1,18,1,5,10,1,271,301
802,1,18,1,5,10,1,272,266
802,1,20,1,5,10,1,458,359
802,1,20,1,5,10,1,291,258
802,1,20,1,5,10,1,474,362
802,2,1,2,9,6,1,615,152
802,2,2,2,10,4,1,322,141
802,2,2,2,10,4,1,346,147
802,2,4,2,7,5,1,610,680
802,2,4,2,7,5,1,593,620
802,2,4,2,7,5,1,613,622
802,2,9,2,10,1,1,325,188
802,2,9,2,10,1,1,346,171
802,2,10,2,9,5,1,345,162
802,2,10,2,9,5,1,458,416
802,2,10,2,9,5,1,645,165
802,2,10,2,9,5,1,633,166
802,2,11,2,8,3,1,783,431
802,2,11,2,8,3,1,773,405
802,2,14,2,8,3,1,804,434
802,2,14,2,8,3,1,785,429
802,2,15,2,12,4,1,344,670
802,2,16,2,10,2,1,337,170
802,2,17,2,7,2,1,622,668
802,2,17,2,7,2,1,623,646
802,2,18,2,9,6,1,625,642
802,2,18,2,9,6,1,472,417
802,2,18,2,9,6,1,491,382
802,2,18,2,9,6,1,645,207
802,2,18,2,9,6,1,644,186
802,2,18,2,9,6,1,638,181
802,2,19,2,11,3,1,210,420
802,2,20,2,9,3,1,623,188
802,2,20,2,9,3,1,632,163
802,3,1,2,11,4,1,197,443
802,3,1,2,11,4,1,192,389
802,3,1,2,11,4,1,192,359
802,3,2,2,11,3,1,199,379
802,3,3,2,12,2,1,349,645
802,3,3,2,12,2,1,348,614
802,3,3,2,12,2,1,332,615
802,3,4,2,9,5,1,613,175
802,3,4,2,9,5,1,637,175
802,3,5,2,12,2,1,353,645
802,3,7,2,11,5,1,199,413
802,3,10,2,12,6,1,349,641
802,3,10,2,12,6,1,335,640
802,3,11,2,9,2,1,641,167
802,3,12,2,12,5,1,349,657
802,3,13,2,11,2,1,198,433
802,3,14,2,12,3,1,317,633
802,3,14,2,12,3,1,343,666
802,4,4,1,5,11,1,474,384
802,4,4,1,5,11,1,243,323
802,4,4,1,5,11,1,266,275
802,4,4,1,5,11,1,286,275
802,4,11,1,2,10,1,356,182
802,4,11,1,2,10,1,539,455
802,4,11,1,2,10,1,745,607
802,4,11,1,2,10,1,713,554
802,4,13,1,1,10,1,501,700
802,4,13,1,1,10,1,504,463
802,4,14,1,6,10,1,499,712
802,4,14,1,6,10,1,494,682
802,4,14,1,6,10,1,447,450
802,4,14,1,6,10,1,287,546
802,4,14,1,6,10,1,476,437
802,4,15,1,3,10,1,502,402
802,4,15,1,3,10,1,336,195
802,4,15,1,3,10,1,568,438
802,4,15,1,3,10,1,721,303
802,4,15,1,3,10,1,730,312
802,4,16,1,4,10,1,504,388
802,4,16,1,4,10,1,501,218
802,4,16,1,4,10,1,505,199
802,4,18,1,4,8,1,789,453
802,4,18,1,4,8,1,561,401
802,4,18,1,4,8,1,508,359
802,4,18,1,4,8,1,508,192
802,4,20,1,2,7,1,623,654
802,4,20,1,2,7,1,534,458
802,4,20,1,2,7,1,707,531
802,4,20,1,2,7,1,530,431
802,5,2,1,1,12,1,556,478
802,5,2,1,1,12,1,510,694
802,5,2,1,1,12,1,517,638
802,5,2,1,1,12,1,498,440
802,5,4,1,2,7,1,584,507
802,5,4,1,2,7,1,765,573
802,5,4,1,2,7,1,724,541
802,5,5,1,5,9,1,312,315
802,5,5,1,5,9,1,315,292
802,5,9,1,6,9,1,646,190
802,5,9,1,6,9,1,477,459
802,5,9,1,6,9,1,287,560
802,5,9,1,6,9,1,308,524
802,5,12,1,2,8,1,530,715
802,5,12,1,2,8,1,610,600
802,5,12,1,2,8,1,726,535
802,5,12,1,2,8,1,565,416
802,5,12,1,2,8,1,717,519
802,5,14,1,2,8,1,801,456
802,5,14,1,2,8,1,778,442
802,5,14,1,2,8,1,536,669
802,5,14,1,2,8,1,556,413
802,5,14,1,2,8,1,719,553
802,5,17,1,2,11,1,282,406
802,5,17,1,2,11,1,581,447
802,5,17,1,2,11,1,722,547
802,5,17,1,2,11,1,706,524
802,5,17,1,2,11,1,516,401
802,6,1,2,9,2,1,665,168
802,6,1,2,9,2,1,646,166
802,6,2,2,8,2,1,757,403
802,6,2,2,8,2,1,762,388
802,6,2,2,8,2,1,765,373
802,6,4,2,8,6,1,764,381
802,6,4,2,8,6,1,762,379
802,6,5,2,9,2,1,644,169
802,6,12,2,7,1,1,626,625
802,6,12,2,7,1,1,641,630
802,NA,13,NA,NA,NA,NA,512,384
802,NA,13,NA,NA,NA,NA,512,384
802,6,15,2,8,5,1,768,398
802,6,17,2,11,5,1,235,389
802,6,17,2,11,5,1,240,380
802,6,19,2,9,1,1,675,188
802,6,19,2,9,1,1,660,185
802,6,20,2,12,3,1,384,616
802,7,1,2,8,2,1,777,406
802,7,1,2,8,2,1,769,381
802,7,2,2,10,1,1,362,177
802,7,2,2,10,1,1,383,180
802,7,3,2,7,4,1,648,603
802,7,3,2,7,4,1,645,606
802,7,4,2,9,3,1,644,195
802,7,4,2,9,3,1,646,173
802,7,6,2,7,5,1,652,627
802,7,7,2,8,6,1,753,403
802,7,7,2,8,6,1,770,395
802,7,9,2,7,4,1,631,693
802,7,9,2,7,4,1,650,652
802,7,10,2,8,5,1,765,410
802,7,10,2,8,5,1,782,396
802,7,12,2,8,4,1,656,637
802,7,12,2,8,4,1,563,591
802,7,12,2,8,4,1,404,443
802,7,12,2,8,4,1,798,436
802,7,12,2,8,4,1,798,420
802,7,14,2,10,2,1,392,208
802,7,14,2,10,2,1,392,193
802,7,15,2,8,6,1,810,415
802,7,17,2,7,2,1,675,644
802,7,17,2,7,2,1,664,654
802,7,19,2,10,3,1,363,182
802,7,19,2,10,3,1,387,190
802,8,1,1,3,10,1,351,164
802,8,1,1,3,10,1,378,193
802,8,1,1,3,10,1,550,411
802,8,1,1,3,10,1,708,433
802,8,1,1,3,10,1,715,270
802,8,1,1,3,10,1,538,351
802,8,1,1,3,10,1,700,275
802,8,3,1,3,7,1,527,673
802,8,3,1,3,7,1,527,590
802,8,3,1,3,7,1,531,388
802,8,3,1,3,7,1,712,285
802,8,3,1,3,7,1,721,497
802,8,4,1,6,7,1,488,398
802,8,4,1,6,7,1,297,524
802,8,4,1,6,7,1,311,508
802,8,6,1,6,8,1,273,585
802,8,6,1,6,8,1,319,562
802,8,7,1,3,11,1,544,395
802,8,7,1,3,11,1,742,333
802,8,7,1,3,11,1,738,308
802,8,8,1,4,11,1,522,354
802,8,8,1,4,11,1,513,217
802,8,8,1,4,11,1,524,207
802,8,9,1,3,10,1,564,427
802,8,9,1,3,10,1,743,334
802,8,9,1,3,10,1,739,317
802,8,18,1,6,12,1,384,580
802,8,18,1,6,12,1,302,538
802,8,18,1,6,12,1,314,530
802,8,18,1,6,12,1,480,432
802,8,18,1,6,12,1,517,418
802,9,1,1,4,8,1,497,348
802,9,1,1,4,8,1,509,416
802,9,1,1,4,8,1,519,353
802,9,1,1,4,8,1,505,203
802,9,2,1,6,10,1,372,191
802,9,2,1,6,10,1,507,435
802,9,2,1,6,10,1,295,546
802,9,2,1,6,10,1,306,525
802,9,7,1,6,11,1,484,415
802,9,7,1,6,11,1,238,424
802,9,7,1,6,11,1,341,547
802,9,7,1,6,11,1,497,433
802,NA,8,NA,NA,NA,NA,512,384
802,NA,8,NA,NA,NA,NA,512,384
802,NA,8,NA,NA,NA,NA,512,384
802,NA,8,NA,NA,NA,NA,512,384
802,NA,8,NA,NA,NA,NA,512,384
802,9,11,1,6,11,1,261,447
802,9,11,1,6,11,1,385,517
802,9,11,1,6,11,1,306,545
802,9,11,1,6,11,1,459,423
802,9,11,1,6,11,1,486,418
802,9,12,1,2,12,1,360,634
802,9,12,1,2,12,1,561,482
802,9,12,1,2,12,1,730,562
802,9,12,1,2,12,1,520,430
802,NA,13,NA,NA,NA,NA,512,384
802,NA,13,NA,NA,NA,NA,508,384
802,NA,13,NA,NA,NA,NA,512,384
802,NA,13,NA,NA,NA,NA,512,384
802,NA,13,NA,NA,NA,NA,512,384
802,NA,13,NA,NA,NA,NA,512,384
802,NA,13,NA,NA,NA,NA,512,384
802,9,14,1,1,9,1,634,551
802,9,14,1,1,9,1,533,651
802,9,14,1,1,9,1,525,631
802,9,14,1,1,9,1,513,482
802,9,16,1,5,12,1,475,412
802,9,16,1,5,12,1,312,334
802,9,16,1,5,12,1,309,324
802,10,3,2,9,6,1,643,136
802,10,4,2,10,1,1,369,149
802,10,9,2,7,5,1,622,626
802,10,9,2,7,5,1,642,623
802,10,11,2,9,5,1,614,150
802,10,11,2,9,5,1,649,161
802,10,15,2,8,1,1,778,393
802,10,19,2,11,1,1,788,411
802,10,19,2,11,1,1,559,405
802,10,19,2,11,1,1,510,396
802,10,19,2,11,1,1,543,394
802,10,19,2,11,1,1,264,425
802,10,20,2,11,3,1,265,438
802,11,2,2,8,2,1,785,392
802,11,2,2,8,2,1,773,396
802,11,5,2,11,3,1,250,426
802,11,5,2,11,3,1,244,408
802,11,6,2,8,3,1,783,409
802,11,7,2,9,4,1,637,173
802,11,7,2,9,4,1,658,165
802,11,8,2,7,4,1,641,626
802,11,9,2,9,6,1,659,177
802,11,9,2,9,6,1,661,183
802,11,11,2,12,1,1,408,650
802,11,11,2,12,1,1,391,641
802,11,13,2,11,5,1,259,412
802,11,13,2,11,5,1,249,414
802,11,15,2,10,4,1,411,210
802,11,15,2,10,4,1,401,201
802,11,17,2,7,6,1,683,706
802,11,17,2,7,6,1,679,667
802,11,19,2,12,2,1,368,633
802,11,19,2,12,2,1,390,622
802,12,1,1,2,8,1,804,408
802,12,1,1,2,8,1,719,400
802,12,1,1,2,8,1,520,410
802,12,1,1,2,8,1,563,570
802,12,1,1,2,8,1,717,502
802,12,1,1,2,8,1,537,394
802,12,4,1,4,12,1,387,587
802,12,4,1,4,12,1,538,390
802,12,4,1,4,12,1,537,243
802,12,4,1,4,12,1,527,197
802,12,5,1,4,10,1,510,166
802,12,5,1,4,10,1,528,183
802,12,9,1,6,10,1,501,434
802,12,9,1,6,10,1,342,395
802,12,9,1,6,10,1,313,593
802,12,9,1,6,10,1,315,568
802,12,9,1,6,10,1,350,522
802,NA,10,NA,NA,NA,NA,518,387
802,NA,10,NA,NA,NA,NA,512,384
802,NA,10,NA,NA,NA,NA,512,384
802,NA,10,NA,NA,NA,NA,512,384
802,12,12,1,1,11,1,518,480
802,12,12,1,1,11,1,557,740
802,12,12,1,1,11,1,543,697
802,12,12,1,1,11,1,518,583
802,12,12,1,1,11,1,533,479
802,12,13,1,5,8,1,779,462
802,12,13,1,5,8,1,371,400
802,12,13,1,5,8,1,344,360
802,12,13,1,5,8,1,521,414
802,12,17,1,1,11,1,298,426
802,12,17,1,1,11,1,454,489
802,12,17,1,1,11,1,537,650
802,12,20,1,2,11,1,273,420
802,12,20,1,2,11,1,629,457
802,12,20,1,2,11,1,761,575
802,12,20,1,2,11,1,735,551
802,12,20,1,2,11,1,719,536
802,13,1,1,5,11,1,304,392
802,13,1,1,5,11,1,517,402
802,13,1,1,5,11,1,256,428
802,13,1,1,5,11,1,537,388
802,13,1,1,5,11,1,514,368
802,13,1,1,5,11,1,343,297
802,13,1,1,5,11,1,526,365
802,13,2,1,5,8,1,835,390
802,13,2,1,5,8,1,441,358
802,13,2,1,5,8,1,333,295
802,13,2,1,5,8,1,537,385
802,13,3,1,1,10,1,541,447
802,13,3,1,1,10,1,520,662
802,13,4,1,5,10,1,498,297
802,13,4,1,5,10,1,340,363
802,13,4,1,5,10,1,333,317
802,13,8,1,3,10,1,528,343
802,13,8,1,3,10,1,723,291
802,13,8,1,3,10,1,723,247
802,13,8,1,3,10,1,580,309
802,13,9,1,6,7,1,482,500
802,13,9,1,6,7,1,293,499
802,13,9,1,6,7,1,496,400
802,13,13,1,6,10,1,565,612
802,13,13,1,6,10,1,341,568
802,13,13,1,6,10,1,316,530
802,13,13,1,6,10,1,496,426
802,13,14,1,5,9,1,311,303
802,13,14,1,5,9,1,327,293
802,13,14,1,5,9,1,488,359
802,13,15,1,4,7,1,511,158
802,13,15,1,4,7,1,537,171
802,14,1,2,9,2,1,657,128
802,14,3,2,7,2,1,657,556
802,14,3,2,7,2,1,638,583
802,14,4,2,8,5,1,784,358
802,14,4,2,8,5,1,773,368
802,NA,10,NA,NA,NA,NA,512,384
802,14,15,2,12,4,1,342,653
802,14,15,2,12,4,1,361,637
802,14,18,2,9,4,1,617,163
802,14,18,2,9,4,1,655,161
802,14,19,2,10,3,1,386,182
802,14,19,2,10,3,1,380,187
802,15,4,2,12,5,1,382,604
802,15,5,2,7,6,1,660,622
802,NA,7,NA,NA,NA,NA,512,384
802,NA,7,NA,NA,NA,NA,512,384
802,NA,7,NA,NA,NA,NA,512,384
802,15,11,2,11,3,1,283,403
802,15,11,2,11,3,1,258,428
802,15,12,2,8,5,1,755,414
802,15,12,2,8,5,1,790,418
802,15,13,2,9,1,1,671,207
802,15,13,2,9,1,1,666,182
802,15,17,2,9,2,1,659,193
802,15,17,2,9,2,1,676,186
802,15,18,2,8,6,1,814,437
802,15,18,2,8,6,1,689,423
802,15,18,2,8,6,1,821,420
802,NA,19,NA,NA,NA,NA,512,384
802,NA,19,NA,NA,NA,NA,512,384
802,NA,19,NA,NA,NA,NA,512,384
802,16,2,1,1,11,1,520,417
802,16,2,1,1,11,1,459,692
802,16,2,1,1,11,1,510,656
802,16,2,1,1,11,1,524,629
802,16,4,1,4,8,1,533,353
802,16,4,1,4,8,1,517,209
802,16,4,1,4,8,1,530,183
802,16,5,1,5,8,1,724,394
802,16,5,1,5,8,1,317,332
802,16,5,1,5,8,1,328,308
802,16,7,1,1,9,1,553,710
802,16,7,1,1,9,1,533,687
802,16,10,1,5,12,1,512,389
802,16,10,1,5,12,1,333,372
802,16,10,1,5,12,1,335,326
802,16,10,1,5,12,1,488,394
802,16,13,1,3,9,1,655,232
802,16,13,1,3,9,1,767,300
802,16,13,1,3,9,1,727,301
802,16,13,1,3,9,1,570,388
802,16,14,1,5,7,1,505,369
802,16,14,1,5,7,1,323,316
802,16,14,1,5,7,1,512,405
802,16,15,1,5,8,1,338,365
802,16,15,1,5,8,1,361,327
802,16,15,1,5,8,1,514,416
802,17,1,1,3,7,1,540,389
802,17,1,1,3,7,1,745,320
802,17,1,1,3,7,1,720,305
802,17,2,1,2,8,1,692,470
802,17,2,1,2,8,1,788,437
802,17,2,1,2,8,1,531,466
802,17,2,1,2,8,1,720,538
802,17,2,1,2,8,1,523,408
802,17,4,1,6,8,1,486,453
802,17,4,1,6,8,1,279,542
802,17,4,1,6,8,1,308,537
802,17,5,1,5,7,1,462,370
802,17,5,1,5,7,1,307,332
802,17,5,1,5,7,1,320,323
802,17,6,1,3,8,1,778,451
802,17,6,1,3,8,1,800,437
802,17,6,1,3,8,1,599,384
802,17,6,1,3,8,1,724,315
802,17,6,1,3,8,1,555,377
802,17,7,1,4,11,1,493,256
802,17,7,1,4,11,1,500,190
802,17,8,1,3,8,1,563,388
802,17,8,1,3,8,1,726,311
802,17,12,1,2,7,1,568,504
802,17,12,1,2,7,1,755,586
802,17,12,1,2,7,1,728,566
802,17,13,1,5,11,1,490,414
802,17,13,1,5,11,1,347,346
802,17,13,1,5,11,1,482,389
802,17,14,1,1,10,1,527,481
802,17,14,1,1,10,1,521,736
802,17,14,1,1,10,1,529,680
802,17,16,1,4,10,1,533,370
802,17,16,1,4,10,1,506,244
802,17,16,1,4,10,1,527,241
802,18,1,2,11,6,1,246,409
802,18,1,2,11,6,1,247,396
802,18,2,2,7,6,1,606,714
802,18,2,2,7,6,1,626,666
802,18,2,2,7,6,1,639,632
802,18,3,2,8,6,1,780,393
802,NA,4,NA,NA,NA,NA,512,384
802,18,6,2,11,5,1,252,368
802,18,13,2,7,1,1,603,624
802,18,13,2,7,1,1,631,608
802,18,14,2,12,4,1,370,628
802,18,14,2,12,4,1,381,617
802,18,15,2,8,6,1,772,409
802,18,17,2,9,5,1,665,188
802,18,17,2,9,5,1,660,187
802,18,20,2,7,4,1,629,616
802,19,1,2,9,1,1,656,180
802,19,1,2,9,1,1,658,165
802,19,7,2,10,5,1,394,231
802,19,7,2,10,5,1,391,193
802,19,8,2,9,3,1,651,219
802,19,8,2,9,3,1,669,195
802,19,9,2,12,3,1,392,635
802,19,9,2,12,3,1,383,647
802,19,13,2,11,1,1,243,418
802,19,13,2,11,1,1,265,427
802,19,16,2,12,2,1,413,676
802,19,16,2,12,2,1,402,691
802,19,19,2,9,2,1,678,218
802,19,19,2,9,2,1,681,202
802,20,2,1,1,12,1,519,435
802,20,2,1,1,12,1,513,671
802,20,2,1,1,12,1,523,638
802,20,4,1,3,7,1,557,403
802,20,4,1,3,7,1,725,327
802,NA,8,NA,NA,NA,NA,512,384
802,NA,8,NA,NA,NA,NA,512,384
802,NA,8,NA,NA,NA,NA,512,384
802,20,12,1,3,11,1,576,422
802,20,12,1,3,11,1,786,330
802,20,12,1,3,11,1,753,330
802,20,12,1,3,11,1,767,323
802,NA,14,NA,NA,NA,NA,486,384
802,NA,14,NA,NA,NA,NA,516,397
802,NA,14,NA,NA,NA,NA,488,384
802,NA,14,NA,NA,NA,NA,508,384
802,20,17,1,1,7,1,662,658
802,20,17,1,1,7,1,661,678
802,20,17,1,1,7,1,563,698
802,20,17,1,1,7,1,544,504
802,20,19,1,6,10,1,506,406
802,20,19,1,6,10,1,536,433
802,20,19,1,6,10,1,342,544
802,21,1,1,5,10,1,481,378
802,21,1,1,5,10,1,304,328
802,21,1,1,5,10,1,325,311
802,21,3,1,1,7,1,643,669
802,21,3,1,1,7,1,539,641
802,21,3,1,1,7,1,506,425
802,21,6,1,1,10,1,518,444
802,21,6,1,1,10,1,484,622
802,21,6,1,1,10,1,500,633
802,21,8,1,1,11,1,511,453
802,21,8,1,1,11,1,502,658
802,21,8,1,1,11,1,508,624
802,21,8,1,1,11,1,518,480
802,21,10,1,3,8,1,802,412
802,21,10,1,3,8,1,533,402
802,21,10,1,3,8,1,705,293
802,21,14,1,3,9,1,613,280
802,21,14,1,3,9,1,745,300
802,21,14,1,3,9,1,568,396
802,21,14,1,3,9,1,712,302
802,21,14,1,3,9,1,556,364
802,21,14,1,3,9,1,667,340
802,21,15,1,5,7,1,493,389
802,21,15,1,5,7,1,347,325
802,21,15,1,5,7,1,492,378
802,21,20,1,4,9,1,636,221
802,21,20,1,4,9,1,541,201
802,21,20,1,4,9,1,514,378
802,22,2,2,10,4,1,380,171
802,22,3,2,7,6,1,685,686
802,22,3,2,7,6,1,657,643
802,22,3,2,7,6,1,646,625
802,22,4,2,11,6,1,258,408
802,22,4,2,11,6,1,243,417
802,22,5,2,9,5,1,652,193
802,22,6,2,7,1,1,646,680
802,22,6,2,7,1,1,653,670
802,22,7,2,11,3,1,274,391
802,22,7,2,11,3,1,249,395
802,22,8,2,8,4,1,804,371
802,22,8,2,8,4,1,786,370
802,22,10,2,9,2,1,640,165
802,22,10,2,9,2,1,662,164
802,22,11,2,11,6,1,269,406
802,22,11,2,11,6,1,262,418
802,NA,12,NA,NA,NA,NA,512,384
802,NA,12,NA,NA,NA,NA,512,384
802,22,13,2,12,4,1,400,638
802,22,13,2,12,4,1,389,627
802,22,16,2,7,4,1,269,415
802,22,16,2,7,4,1,359,320
802,22,16,2,7,4,1,355,345
802,22,16,2,7,4,1,540,348
802,22,16,2,7,4,1,418,359
802,22,16,2,7,4,1,609,644
802,22,16,2,7,4,1,658,634
802,22,17,2,11,3,1,255,432
